datetime,value,percentage,ano,mes,hora,min
2015-09-27 00:00:00+00:00,26985.614087301587,0.33337293753821096,2015.0,9.0,11.5,25.0
2015-10-04 00:00:00+00:00,26806.67361111111,0.33363866151322524,2015.0,9.571428571428571,11.5,25.0
2015-10-11 00:00:00+00:00,26639.532738095237,0.3336257366709686,2015.0,10.0,11.5,25.0
2015-10-18 00:00:00+00:00,25925.440476190477,0.33389857517736693,2015.0,10.0,11.5,25.0
2015-10-25 00:00:00+00:00,26728.343253968254,0.3336763035864909,2015.0,10.0,11.5,25.0
2015-11-01 00:00:00+00:00,26829.972222222223,0.33409958376220517,2015.0,10.142857142857142,11.5,25.0
2015-11-08 00:00:00+00:00,26817.8998015873,0.33361061509054335,2015.0,11.0,11.5,25.0
2015-11-15 00:00:00+00:00,26883.01984126984,0.3337190944886542,2015.0,11.0,11.5,25.0
2015-11-22 00:00:00+00:00,27799.70535714286,0.333820726206161,2015.0,11.0,11.5,25.0
2015-11-29 00:00:00+00:00,29504.049603174604,0.33372023282332314,2015.0,11.0,11.5,25.0
2015-12-06 00:00:00+00:00,29642.161706349205,0.33339906349364,2015.0,11.857142857142858,11.5,25.0
2015-12-13 00:00:00+00:00,28158.699404761905,0.3333314790597842,2015.0,12.0,11.5,25.0
2015-12-20 00:00:00+00:00,29376.154761904763,0.33340247116482025,2015.0,12.0,11.5,25.0
2015-12-27 00:00:00+00:00,26226.97123015873,0.3335151890583404,2015.0,12.0,11.5,25.0
2016-01-03 00:00:00+00:00,25325.347222222223,0.33371266827393486,2015.4285714285713,7.285714285714286,11.5,25.0
2016-01-10 00:00:00+00:00,27625.51488095238,0.3339703647521436,2016.0,1.0,11.5,25.0
2016-01-17 00:00:00+00:00,30396.647817460318,0.33361917760580523,2016.0,1.0,11.5,25.0
2016-01-24 00:00:00+00:00,30609.13888888889,0.6642615864305355,2016.0,1.0,11.5,25.0
2016-01-31 00:00:00+00:00,29681.796626984127,0.33333643631197124,2016.0,1.0,11.5,25.0
2016-02-07 00:00:00+00:00,29525.022817460318,0.6656885067079957,2016.0,2.0,11.5,25.0
2016-02-14 00:00:00+00:00,29677.88988095238,0.3339507151197352,2016.0,2.0,11.5,25.0
2016-02-21 00:00:00+00:00,30826.362103174604,0.33341868834273014,2016.0,2.0,11.5,25.0
2016-02-28 00:00:00+00:00,30012.853174603173,0.33377541646851716,2016.0,2.0,11.5,25.0
2016-03-06 00:00:00+00:00,29739.671626984127,0.3338868641293063,2016.0,2.857142857142857,11.5,25.0
2016-03-13 00:00:00+00:00,30374.33035714286,0.6636708592071031,2016.0,3.0,11.5,25.0
2016-03-20 00:00:00+00:00,29722.64384920635,0.3335393514495873,2016.0,3.0,11.5,25.0
2016-03-27 00:00:00+00:00,26513.33035714286,0.3339459272802828,2016.0,3.0,11.5,25.0
2016-04-03 00:00:00+00:00,27477.59126984127,0.33390061738043164,2016.0,3.4285714285714284,11.5,25.0
