datetime,value,percentage,ano,mes,hora,min,return-log
2018-05-13 00:00:00+00:00,27110.698412698413,0.33347167385167403,2018.0,5.0,11.5,25.0,0.03995993784224616
2018-05-20 00:00:00+00:00,27005.29365079365,0.3333754649324833,2018.0,5.0,11.5,25.0,-0.0038955174313226593
2018-05-27 00:00:00+00:00,27020.16369047619,0.3331697663703795,2018.0,5.0,11.5,25.0,0.0005504827090714315
2018-06-03 00:00:00+00:00,26732.279761904763,0.33329318708347216,2018.0,5.428571428571429,11.5,25.0,-0.010711575611249913
2018-06-10 00:00:00+00:00,26885.078373015873,0.3334953263619992,2018.0,6.0,11.5,25.0,0.0056996103527549025
2018-06-17 00:00:00+00:00,27693.86011904762,0.3334918417234529,2018.0,6.0,11.5,25.0,0.029639306893882278
2018-06-24 00:00:00+00:00,29520.685515873014,0.3334636624613451,2018.0,6.0,11.5,25.0,0.06388048927324164
2018-07-01 00:00:00+00:00,29864.5376984127,0.3333381633719073,2018.0,6.142857142857143,11.5,25.0,0.011580524807783377
2018-07-08 00:00:00+00:00,29609.409722222223,0.3332383087045602,2018.0,7.0,11.5,25.0,-0.008579539520043866
2018-07-15 00:00:00+00:00,30380.86011904762,0.3332807607403126,2018.0,7.0,11.5,25.0,0.0257206019500984
2018-07-22 00:00:00+00:00,29959.209325396827,0.3333984688385784,2018.0,7.0,11.5,25.0,-0.013976041490247226
2018-07-29 00:00:00+00:00,30250.822420634922,0.3335340727396399,2018.0,7.0,11.5,25.0,0.00968660427363055
2018-08-05 00:00:00+00:00,31418.55853174603,0.3333486854158012,2018.0,7.714285714285714,11.5,25.0,0.03787538279778069
2018-08-12 00:00:00+00:00,30296.009920634922,0.3334132418806065,2018.0,8.0,11.5,25.0,-0.036382736307700725
2018-08-19 00:00:00+00:00,27315.342261904763,0.33327510063642907,2018.0,8.0,11.5,25.0,-0.10356748610579025
2018-08-26 00:00:00+00:00,29039.343253968254,0.3335197606779568,2018.0,8.0,11.5,25.0,0.06120304252881503
2018-09-02 00:00:00+00:00,30932.32983682984,0.3335636877009926,2018.0,8.160839160839162,11.41958041958042,25.0,0.06315033549872417
