datetime,value,percentage,ano,mes,hora,min
2014-05-14 00:00:00+00:00,27899.944444444445,0.3338076306672022,2014.0,5.0,11.5,25.0
2014-05-15 00:00:00+00:00,27142.354166666668,0.33297266136702364,2014.0,5.0,11.5,25.0
2014-05-16 00:00:00+00:00,27212.652777777777,0.3332713280441435,2014.0,5.0,11.5,25.0
2014-05-17 00:00:00+00:00,24150.944444444445,0.3322850719617197,2014.0,5.0,11.5,25.0
2014-05-18 00:00:00+00:00,22244.395833333332,0.33377172645587383,2014.0,5.0,11.5,25.0
2014-05-19 00:00:00+00:00,27019.777777777777,0.3333078914088315,2014.0,5.0,11.5,25.0
2014-05-20 00:00:00+00:00,27559.54861111111,0.33325798661885,2014.0,5.0,11.5,25.0
2014-05-21 00:00:00+00:00,27789.5625,0.3337926305301935,2014.0,5.0,11.5,25.0
2014-05-22 00:00:00+00:00,27519.256944444445,0.3333166906456466,2014.0,5.0,11.5,25.0
2014-05-23 00:00:00+00:00,27358.0625,0.3333598680115189,2014.0,5.0,11.5,25.0
2014-05-24 00:00:00+00:00,24428.145833333332,0.33333297822606484,2014.0,5.0,11.5,25.0
2014-05-25 00:00:00+00:00,22119.118055555555,0.3334401158829936,2014.0,5.0,11.5,25.0
2014-05-26 00:00:00+00:00,26888.54861111111,0.33319448733901935,2014.0,5.0,11.5,25.0
2014-05-27 00:00:00+00:00,27431.291666666668,0.33298586708141886,2014.0,5.0,11.5,25.0
2014-05-28 00:00:00+00:00,27787.277777777777,0.3335638831262477,2014.0,5.0,11.5,25.0
2014-05-29 00:00:00+00:00,27670.833333333332,0.3332626258888642,2014.0,5.0,11.5,25.0
2014-05-30 00:00:00+00:00,27237.055555555555,0.33270463058538907,2014.0,5.0,11.5,25.0
2014-05-31 00:00:00+00:00,24276.229166666668,0.33397677268996334,2014.0,5.0,11.5,25.0
2014-06-01 00:00:00+00:00,22234.63888888889,0.3333066817090755,2014.0,6.0,11.5,25.0
2014-06-02 00:00:00+00:00,26788.965277777777,0.3330428396431207,2014.0,6.0,11.5,25.0
2014-06-03 00:00:00+00:00,27650.79861111111,0.333270134123064,2014.0,6.0,11.5,25.0
2014-06-04 00:00:00+00:00,27921.916666666668,0.3334884002593984,2014.0,6.0,11.5,25.0
2014-06-05 00:00:00+00:00,27998.902777777777,0.3332733714042757,2014.0,6.0,11.5,25.0
2014-06-06 00:00:00+00:00,28367.416666666668,0.33338611939321766,2014.0,6.0,11.5,25.0
2014-06-07 00:00:00+00:00,25281.180555555555,0.33345892840676383,2014.0,6.0,11.5,25.0
2014-06-08 00:00:00+00:00,23149.847222222223,0.3333204201963142,2014.0,6.0,11.5,25.0
2014-06-09 00:00:00+00:00,27315.791666666668,0.33323835360566084,2014.0,6.0,11.5,25.0
2014-06-10 00:00:00+00:00,28391.090277777777,0.33266006039200235,2014.0,6.0,11.5,25.0
2014-06-11 00:00:00+00:00,28937.722222222223,0.3335999451339892,2014.0,6.0,11.5,25.0
2014-06-12 00:00:00+00:00,29507.29861111111,0.3339042036998437,2014.0,6.0,11.5,25.0
2014-06-13 00:00:00+00:00,29816.708333333332,0.33278186591254155,2014.0,6.0,11.5,25.0
2014-06-14 00:00:00+00:00,26717.333333333332,0.3338140945856314,2014.0,6.0,11.5,25.0
2014-06-15 00:00:00+00:00,23963.229166666668,0.3335696663007256,2014.0,6.0,11.5,25.0
2014-06-16 00:00:00+00:00,28350.5,0.33329025825691616,2014.0,6.0,11.5,25.0
2014-06-17 00:00:00+00:00,28916.20138888889,0.33326130624276673,2014.0,6.0,11.5,25.0
2014-06-18 00:00:00+00:00,28850.229166666668,0.3323679564080947,2014.0,6.0,11.5,25.0
