Valor,timestamp,Dia,Mês,Ano,Hora,Minuto,datetime
11.284,2015-04-08T12:00,8,Abr,2015,12,0,2015-04-08 12:00:00
9.755,2015-04-08T13:00,8,Abr,2015,13,0,2015-04-08 13:00:00
18.425,2015-04-08T14:00,8,Abr,2015,14,0,2015-04-08 14:00:00
19.646,2015-04-08T15:00,8,Abr,2015,15,0,2015-04-08 15:00:00
20.734,2015-04-08T16:00,8,Abr,2015,16,0,2015-04-08 16:00:00
29.066999999999997,2015-04-08T17:00,8,Abr,2015,17,0,2015-04-08 17:00:00
5.306,2015-04-08T18:00,8,Abr,2015,18,0,2015-04-08 18:00:00
4.04,2015-04-08T19:00,8,Abr,2015,19,0,2015-04-08 19:00:00
11.665,2015-04-08T20:00,8,Abr,2015,20,0,2015-04-08 20:00:00
11.068,2015-04-08T21:00,8,Abr,2015,21,0,2015-04-08 21:00:00
8.753,2015-04-08T22:00,8,Abr,2015,22,0,2015-04-08 22:00:00
10.673,2015-04-08T23:00,8,Abr,2015,23,0,2015-04-08 23:00:00
19.394000000000002,2015-04-09T00:00,9,Abr,2015,0,0,2015-04-09 00:00:00
62.552,2015-04-09T01:00,9,Abr,2015,1,0,2015-04-09 01:00:00
54.284,2015-04-09T02:00,9,Abr,2015,2,0,2015-04-09 02:00:00
48.403,2015-04-09T03:00,9,Abr,2015,3,0,2015-04-09 03:00:00
28.999000000000002,2015-04-09T04:00,9,Abr,2015,4,0,2015-04-09 04:00:00
15.392999999999999,2015-04-09T05:00,9,Abr,2015,5,0,2015-04-09 05:00:00
7.933,2015-04-09T06:00,9,Abr,2015,6,0,2015-04-09 06:00:00
5.352,2015-04-09T07:00,9,Abr,2015,7,0,2015-04-09 07:00:00
3.823,2015-04-09T08:00,9,Abr,2015,8,0,2015-04-09 08:00:00
33.442,2015-04-09T09:00,9,Abr,2015,9,0,2015-04-09 09:00:00
8.405,2015-04-09T10:00,9,Abr,2015,10,0,2015-04-09 10:00:00
5.57,2015-04-09T11:00,9,Abr,2015,11,0,2015-04-09 11:00:00
1.939,2015-04-09T12:00,9,Abr,2015,12,0,2015-04-09 12:00:00
4.423,2015-04-09T13:00,9,Abr,2015,13,0,2015-04-09 13:00:00
17.537,2015-04-09T14:00,9,Abr,2015,14,0,2015-04-09 14:00:00
26.125,2015-04-09T15:00,9,Abr,2015,15,0,2015-04-09 15:00:00
39.976,2015-04-09T16:00,9,Abr,2015,16,0,2015-04-09 16:00:00
17.215999999999998,2015-04-09T17:00,9,Abr,2015,17,0,2015-04-09 17:00:00
8.187999999999999,2015-04-09T18:00,9,Abr,2015,18,0,2015-04-09 18:00:00
5.676,2015-04-09T19:00,9,Abr,2015,19,0,2015-04-09 19:00:00
10.117,2015-04-09T20:00,9,Abr,2015,20,0,2015-04-09 20:00:00
27.303,2015-04-09T21:00,9,Abr,2015,21,0,2015-04-09 21:00:00
27.189,2015-04-09T22:00,9,Abr,2015,22,0,2015-04-09 22:00:00
30.535,2015-04-09T23:00,9,Abr,2015,23,0,2015-04-09 23:00:00
26.16,2015-04-10T00:00,10,Abr,2015,0,0,2015-04-10 00:00:00
78.355,2015-04-10T01:00,10,Abr,2015,1,0,2015-04-10 01:00:00
89.61399999999999,2015-04-10T02:00,10,Abr,2015,2,0,2015-04-10 02:00:00
56.321000000000005,2015-04-10T03:00,10,Abr,2015,3,0,2015-04-10 03:00:00
37.566,2015-04-10T04:00,10,Abr,2015,4,0,2015-04-10 04:00:00
22.8,2015-04-10T05:00,10,Abr,2015,5,0,2015-04-10 05:00:00
11.895,2015-04-10T06:00,10,Abr,2015,6,0,2015-04-10 06:00:00
8.902000000000001,2015-04-10T07:00,10,Abr,2015,7,0,2015-04-10 07:00:00
3.089,2015-04-10T08:00,10,Abr,2015,8,0,2015-04-10 08:00:00
7.787000000000001,2015-04-10T09:00,10,Abr,2015,9,0,2015-04-10 09:00:00
8.554,2015-04-10T10:00,10,Abr,2015,10,0,2015-04-10 10:00:00
11.297,2015-04-10T11:00,10,Abr,2015,11,0,2015-04-10 11:00:00
6.67,2015-04-10T12:00,10,Abr,2015,12,0,2015-04-10 12:00:00
4.859,2015-04-10T13:00,10,Abr,2015,13,0,2015-04-10 13:00:00
19.913,2015-04-10T14:00,10,Abr,2015,14,0,2015-04-10 14:00:00
28.822,2015-04-10T15:00,10,Abr,2015,15,0,2015-04-10 15:00:00
25.836,2015-04-10T16:00,10,Abr,2015,16,0,2015-04-10 16:00:00
16.944000000000003,2015-04-10T17:00,10,Abr,2015,17,0,2015-04-10 17:00:00
11.59,2015-04-10T18:00,10,Abr,2015,18,0,2015-04-10 18:00:00
17.464000000000002,2015-04-10T19:00,10,Abr,2015,19,0,2015-04-10 19:00:00
7.042999999999999,2015-04-10T20:00,10,Abr,2015,20,0,2015-04-10 20:00:00
10.762,2015-04-10T21:00,10,Abr,2015,21,0,2015-04-10 21:00:00
10.552999999999999,2015-04-10T22:00,10,Abr,2015,22,0,2015-04-10 22:00:00
7.417999999999999,2015-04-10T23:00,10,Abr,2015,23,0,2015-04-10 23:00:00
17.239,2015-04-11T00:00,11,Abr,2015,0,0,2015-04-11 00:00:00
68.747,2015-04-11T01:00,11,Abr,2015,1,0,2015-04-11 01:00:00
78.642,2015-04-11T02:00,11,Abr,2015,2,0,2015-04-11 02:00:00
75.965,2015-04-11T03:00,11,Abr,2015,3,0,2015-04-11 03:00:00
46.743,2015-04-11T04:00,11,Abr,2015,4,0,2015-04-11 04:00:00
27.076999999999998,2015-04-11T05:00,11,Abr,2015,5,0,2015-04-11 05:00:00
9.142000000000001,2015-04-11T06:00,11,Abr,2015,6,0,2015-04-11 06:00:00
7.435,2015-04-11T07:00,11,Abr,2015,7,0,2015-04-11 07:00:00
3.56,2015-04-11T08:00,11,Abr,2015,8,0,2015-04-11 08:00:00
11.0,2015-04-11T09:00,11,Abr,2015,9,0,2015-04-11 09:00:00
1.225,2015-04-11T10:00,11,Abr,2015,10,0,2015-04-11 10:00:00
3.431,2015-04-11T11:00,11,Abr,2015,11,0,2015-04-11 11:00:00
3.4160000000000004,2015-04-11T12:00,11,Abr,2015,12,0,2015-04-11 12:00:00
1.9069999999999998,2015-04-11T13:00,11,Abr,2015,13,0,2015-04-11 13:00:00
25.509,2015-04-11T14:00,11,Abr,2015,14,0,2015-04-11 14:00:00
6.061,2015-04-11T15:00,11,Abr,2015,15,0,2015-04-11 15:00:00
7.33,2015-04-11T16:00,11,Abr,2015,16,0,2015-04-11 16:00:00
12.619000000000002,2015-04-11T17:00,11,Abr,2015,17,0,2015-04-11 17:00:00
9.667,2015-04-11T18:00,11,Abr,2015,18,0,2015-04-11 18:00:00
7.352,2015-04-11T19:00,11,Abr,2015,19,0,2015-04-11 19:00:00
6.281000000000001,2015-04-11T20:00,11,Abr,2015,20,0,2015-04-11 20:00:00
4.124,2015-04-11T21:00,11,Abr,2015,21,0,2015-04-11 21:00:00
5.038,2015-04-11T22:00,11,Abr,2015,22,0,2015-04-11 22:00:00
9.664,2015-04-11T23:00,11,Abr,2015,23,0,2015-04-11 23:00:00
12.712,2015-04-12T00:00,12,Abr,2015,0,0,2015-04-12 00:00:00
38.969,2015-04-12T01:00,12,Abr,2015,1,0,2015-04-12 01:00:00
36.259,2015-04-12T02:00,12,Abr,2015,2,0,2015-04-12 02:00:00
30.737,2015-04-12T03:00,12,Abr,2015,3,0,2015-04-12 03:00:00
29.581,2015-04-12T04:00,12,Abr,2015,4,0,2015-04-12 04:00:00
6.728,2015-04-12T05:00,12,Abr,2015,5,0,2015-04-12 05:00:00
8.234,2015-04-12T06:00,12,Abr,2015,6,0,2015-04-12 06:00:00
4.65,2015-04-12T07:00,12,Abr,2015,7,0,2015-04-12 07:00:00
2.134,2015-04-12T08:00,12,Abr,2015,8,0,2015-04-12 08:00:00
3.4019999999999997,2015-04-12T09:00,12,Abr,2015,9,0,2015-04-12 09:00:00
3.3930000000000002,2015-04-12T10:00,12,Abr,2015,10,0,2015-04-12 10:00:00
4.711,2015-04-12T11:00,12,Abr,2015,11,0,2015-04-12 11:00:00
3.7510000000000003,2015-04-12T12:00,12,Abr,2015,12,0,2015-04-12 12:00:00
4.668,2015-04-12T13:00,12,Abr,2015,13,0,2015-04-12 13:00:00
10.415999999999999,2015-04-12T14:00,12,Abr,2015,14,0,2015-04-12 14:00:00
19.8,2015-04-12T15:00,12,Abr,2015,15,0,2015-04-12 15:00:00
5.897,2015-04-12T16:00,12,Abr,2015,16,0,2015-04-12 16:00:00
7.848,2015-04-12T17:00,12,Abr,2015,17,0,2015-04-12 17:00:00
52.0,2015-04-12T18:00,12,Abr,2015,18,0,2015-04-12 18:00:00
2.359,2015-04-12T19:00,12,Abr,2015,19,0,2015-04-12 19:00:00
829.0,2015-04-12T20:00,12,Abr,2015,20,0,2015-04-12 20:00:00
28.761,2015-04-12T21:00,12,Abr,2015,21,0,2015-04-12 21:00:00
11.857999999999999,2015-04-12T22:00,12,Abr,2015,22,0,2015-04-12 22:00:00
2.952,2015-04-12T23:00,12,Abr,2015,23,0,2015-04-12 23:00:00
6.056,2015-04-13T00:00,13,Abr,2015,0,0,2015-04-13 00:00:00
26.989,2015-04-13T01:00,13,Abr,2015,1,0,2015-04-13 01:00:00
40.312,2015-04-13T02:00,13,Abr,2015,2,0,2015-04-13 02:00:00
19.084,2015-04-13T03:00,13,Abr,2015,3,0,2015-04-13 03:00:00
13.491,2015-04-13T04:00,13,Abr,2015,4,0,2015-04-13 04:00:00
10.24,2015-04-13T05:00,13,Abr,2015,5,0,2015-04-13 05:00:00
11.035,2015-04-13T06:00,13,Abr,2015,6,0,2015-04-13 06:00:00
6.782,2015-04-13T07:00,13,Abr,2015,7,0,2015-04-13 07:00:00
5.8870000000000005,2015-04-13T08:00,13,Abr,2015,8,0,2015-04-13 08:00:00
10.53,2015-04-13T09:00,13,Abr,2015,9,0,2015-04-13 09:00:00
4.581,2015-04-13T10:00,13,Abr,2015,10,0,2015-04-13 10:00:00
8.999,2015-04-13T11:00,13,Abr,2015,11,0,2015-04-13 11:00:00
10.83,2015-04-13T12:00,13,Abr,2015,12,0,2015-04-13 12:00:00
12.472000000000001,2015-04-13T13:00,13,Abr,2015,13,0,2015-04-13 13:00:00
22.612,2015-04-13T14:00,13,Abr,2015,14,0,2015-04-13 14:00:00
33.854,2015-04-13T15:00,13,Abr,2015,15,0,2015-04-13 15:00:00
31.133000000000003,2015-04-13T16:00,13,Abr,2015,16,0,2015-04-13 16:00:00
14.158,2015-04-13T17:00,13,Abr,2015,17,0,2015-04-13 17:00:00
16.62,2015-04-13T18:00,13,Abr,2015,18,0,2015-04-13 18:00:00
14.352,2015-04-13T19:00,13,Abr,2015,19,0,2015-04-13 19:00:00
12.842,2015-04-13T20:00,13,Abr,2015,20,0,2015-04-13 20:00:00
40.882,2015-04-13T21:00,13,Abr,2015,21,0,2015-04-13 21:00:00
35.53,2015-04-13T22:00,13,Abr,2015,22,0,2015-04-13 22:00:00
43.727,2015-04-13T23:00,13,Abr,2015,23,0,2015-04-13 23:00:00
43.089,2015-04-14T00:00,14,Abr,2015,0,0,2015-04-14 00:00:00
107.705,2015-04-14T01:00,14,Abr,2015,1,0,2015-04-14 01:00:00
96.694,2015-04-14T02:00,14,Abr,2015,2,0,2015-04-14 02:00:00
74.811,2015-04-14T03:00,14,Abr,2015,3,0,2015-04-14 03:00:00
48.08,2015-04-14T04:00,14,Abr,2015,4,0,2015-04-14 04:00:00
24.35,2015-04-14T05:00,14,Abr,2015,5,0,2015-04-14 05:00:00
15.609000000000002,2015-04-14T06:00,14,Abr,2015,6,0,2015-04-14 06:00:00
5.082,2015-04-14T07:00,14,Abr,2015,7,0,2015-04-14 07:00:00
8.182,2015-04-14T08:00,14,Abr,2015,8,0,2015-04-14 08:00:00
26.353,2015-04-14T09:00,14,Abr,2015,9,0,2015-04-14 09:00:00
12.672,2015-04-14T10:00,14,Abr,2015,10,0,2015-04-14 10:00:00
14.29,2015-04-14T11:00,14,Abr,2015,11,0,2015-04-14 11:00:00
19.885,2015-04-14T12:00,14,Abr,2015,12,0,2015-04-14 12:00:00
18.236,2015-04-14T13:00,14,Abr,2015,13,0,2015-04-14 13:00:00
19.307000000000002,2015-04-14T14:00,14,Abr,2015,14,0,2015-04-14 14:00:00
18.848,2015-04-14T15:00,14,Abr,2015,15,0,2015-04-14 15:00:00
12.978,2015-04-14T16:00,14,Abr,2015,16,0,2015-04-14 16:00:00
19.575,2015-04-14T17:00,14,Abr,2015,17,0,2015-04-14 17:00:00
13.217,2015-04-14T18:00,14,Abr,2015,18,0,2015-04-14 18:00:00
11.249,2015-04-14T19:00,14,Abr,2015,19,0,2015-04-14 19:00:00
9.61,2015-04-14T20:00,14,Abr,2015,20,0,2015-04-14 20:00:00
15.286,2015-04-14T21:00,14,Abr,2015,21,0,2015-04-14 21:00:00
14.472999999999999,2015-04-14T22:00,14,Abr,2015,22,0,2015-04-14 22:00:00
22.031999999999996,2015-04-14T23:00,14,Abr,2015,23,0,2015-04-14 23:00:00
21.717,2015-04-15T00:00,15,Abr,2015,0,0,2015-04-15 00:00:00
70.307,2015-04-15T01:00,15,Abr,2015,1,0,2015-04-15 01:00:00
81.767,2015-04-15T02:00,15,Abr,2015,2,0,2015-04-15 02:00:00
65.495,2015-04-15T03:00,15,Abr,2015,3,0,2015-04-15 03:00:00
34.635,2015-04-15T04:00,15,Abr,2015,4,0,2015-04-15 04:00:00
21.232,2015-04-15T05:00,15,Abr,2015,5,0,2015-04-15 05:00:00
9.466000000000001,2015-04-15T06:00,15,Abr,2015,6,0,2015-04-15 06:00:00
4.533,2015-04-15T07:00,15,Abr,2015,7,0,2015-04-15 07:00:00
8.329,2015-04-15T08:00,15,Abr,2015,8,0,2015-04-15 08:00:00
7.297999999999999,2015-04-15T09:00,15,Abr,2015,9,0,2015-04-15 09:00:00
8.258,2015-04-15T10:00,15,Abr,2015,10,0,2015-04-15 10:00:00
3.295,2015-04-15T11:00,15,Abr,2015,11,0,2015-04-15 11:00:00
5.92,2015-04-15T12:00,15,Abr,2015,12,0,2015-04-15 12:00:00
10.104,2015-04-15T13:00,15,Abr,2015,13,0,2015-04-15 13:00:00
32.78,2015-04-15T14:00,15,Abr,2015,14,0,2015-04-15 14:00:00
12.607000000000001,2015-04-15T15:00,15,Abr,2015,15,0,2015-04-15 15:00:00
12.494000000000002,2015-04-15T16:00,15,Abr,2015,16,0,2015-04-15 16:00:00
11.434000000000001,2015-04-15T17:00,15,Abr,2015,17,0,2015-04-15 17:00:00
20.105,2015-04-15T18:00,15,Abr,2015,18,0,2015-04-15 18:00:00
25.180999999999997,2015-04-15T19:00,15,Abr,2015,19,0,2015-04-15 19:00:00
35.444,2015-04-15T20:00,15,Abr,2015,20,0,2015-04-15 20:00:00
42.71,2015-04-15T21:00,15,Abr,2015,21,0,2015-04-15 21:00:00
15.155,2015-04-15T22:00,15,Abr,2015,22,0,2015-04-15 22:00:00
16.185,2015-04-15T23:00,15,Abr,2015,23,0,2015-04-15 23:00:00
21.916999999999998,2015-04-16T00:00,16,Abr,2015,0,0,2015-04-16 00:00:00
92.719,2015-04-16T01:00,16,Abr,2015,1,0,2015-04-16 01:00:00
80.225,2015-04-16T02:00,16,Abr,2015,2,0,2015-04-16 02:00:00
51.463,2015-04-16T03:00,16,Abr,2015,3,0,2015-04-16 03:00:00
30.241999999999997,2015-04-16T04:00,16,Abr,2015,4,0,2015-04-16 04:00:00
11.687999999999999,2015-04-16T05:00,16,Abr,2015,5,0,2015-04-16 05:00:00
4.954,2015-04-16T06:00,16,Abr,2015,6,0,2015-04-16 06:00:00
5.318,2015-04-16T07:00,16,Abr,2015,7,0,2015-04-16 07:00:00
3.946,2015-04-16T08:00,16,Abr,2015,8,0,2015-04-16 08:00:00
7.3660000000000005,2015-04-16T09:00,16,Abr,2015,9,0,2015-04-16 09:00:00
29.115,2015-04-16T10:00,16,Abr,2015,10,0,2015-04-16 10:00:00
12.841,2015-04-16T11:00,16,Abr,2015,11,0,2015-04-16 11:00:00
16.011,2015-04-16T12:00,16,Abr,2015,12,0,2015-04-16 12:00:00
17.832,2015-04-16T13:00,16,Abr,2015,13,0,2015-04-16 13:00:00
24.245,2015-04-16T14:00,16,Abr,2015,14,0,2015-04-16 14:00:00
19.998,2015-04-16T15:00,16,Abr,2015,15,0,2015-04-16 15:00:00
12.189,2015-04-16T16:00,16,Abr,2015,16,0,2015-04-16 16:00:00
9.741,2015-04-16T17:00,16,Abr,2015,17,0,2015-04-16 17:00:00
2.358,2015-04-16T18:00,16,Abr,2015,18,0,2015-04-16 18:00:00
16.682000000000002,2015-04-16T19:00,16,Abr,2015,19,0,2015-04-16 19:00:00
4.995,2015-04-16T20:00,16,Abr,2015,20,0,2015-04-16 20:00:00
18.344,2015-04-16T21:00,16,Abr,2015,21,0,2015-04-16 21:00:00
27.721,2015-04-16T22:00,16,Abr,2015,22,0,2015-04-16 22:00:00
37.541,2015-04-16T23:00,16,Abr,2015,23,0,2015-04-16 23:00:00
37.635,2015-04-17T00:00,17,Abr,2015,0,0,2015-04-17 00:00:00
86.354,2015-04-17T01:00,17,Abr,2015,1,0,2015-04-17 01:00:00
84.265,2015-04-17T02:00,17,Abr,2015,2,0,2015-04-17 02:00:00
64.133,2015-04-17T03:00,17,Abr,2015,3,0,2015-04-17 03:00:00
34.721,2015-04-17T04:00,17,Abr,2015,4,0,2015-04-17 04:00:00
19.043,2015-04-17T05:00,17,Abr,2015,5,0,2015-04-17 05:00:00
9.587,2015-04-17T06:00,17,Abr,2015,6,0,2015-04-17 06:00:00
7.355,2015-04-17T07:00,17,Abr,2015,7,0,2015-04-17 07:00:00
7.629,2015-04-17T08:00,17,Abr,2015,8,0,2015-04-17 08:00:00
5.191,2015-04-17T09:00,17,Abr,2015,9,0,2015-04-17 09:00:00
10.472000000000001,2015-04-17T10:00,17,Abr,2015,10,0,2015-04-17 10:00:00
12.132,2015-04-17T11:00,17,Abr,2015,11,0,2015-04-17 11:00:00
27.061,2015-04-17T12:00,17,Abr,2015,12,0,2015-04-17 12:00:00
26.784000000000002,2015-04-17T13:00,17,Abr,2015,13,0,2015-04-17 13:00:00
31.598000000000003,2015-04-17T14:00,17,Abr,2015,14,0,2015-04-17 14:00:00
31.118000000000002,2015-04-17T15:00,17,Abr,2015,15,0,2015-04-17 15:00:00
18.019000000000002,2015-04-17T16:00,17,Abr,2015,16,0,2015-04-17 16:00:00
10.34,2015-04-17T17:00,17,Abr,2015,17,0,2015-04-17 17:00:00
13.134,2015-04-17T18:00,17,Abr,2015,18,0,2015-04-17 18:00:00
6.978,2015-04-17T19:00,17,Abr,2015,19,0,2015-04-17 19:00:00
4.746,2015-04-17T20:00,17,Abr,2015,20,0,2015-04-17 20:00:00
6.593999999999999,2015-04-17T21:00,17,Abr,2015,21,0,2015-04-17 21:00:00
22.381,2015-04-17T22:00,17,Abr,2015,22,0,2015-04-17 22:00:00
16.660999999999998,2015-04-17T23:00,17,Abr,2015,23,0,2015-04-17 23:00:00
26.015,2015-04-18T00:00,18,Abr,2015,0,0,2015-04-18 00:00:00
75.98,2015-04-18T01:00,18,Abr,2015,1,0,2015-04-18 01:00:00
91.194,2015-04-18T02:00,18,Abr,2015,2,0,2015-04-18 02:00:00
68.194,2015-04-18T03:00,18,Abr,2015,3,0,2015-04-18 03:00:00
37.056,2015-04-18T04:00,18,Abr,2015,4,0,2015-04-18 04:00:00
16.183,2015-04-18T05:00,18,Abr,2015,5,0,2015-04-18 05:00:00
9.851,2015-04-18T06:00,18,Abr,2015,6,0,2015-04-18 06:00:00
9.441,2015-04-18T07:00,18,Abr,2015,7,0,2015-04-18 07:00:00
7.162999999999999,2015-04-18T08:00,18,Abr,2015,8,0,2015-04-18 08:00:00
6.7379999999999995,2015-04-18T09:00,18,Abr,2015,9,0,2015-04-18 09:00:00
3.008,2015-04-18T10:00,18,Abr,2015,10,0,2015-04-18 10:00:00
5.045,2015-04-18T11:00,18,Abr,2015,11,0,2015-04-18 11:00:00
4.439,2015-04-18T12:00,18,Abr,2015,12,0,2015-04-18 12:00:00
3.5869999999999997,2015-04-18T13:00,18,Abr,2015,13,0,2015-04-18 13:00:00
3.534,2015-04-18T14:00,18,Abr,2015,14,0,2015-04-18 14:00:00
14.623,2015-04-18T15:00,18,Abr,2015,15,0,2015-04-18 15:00:00
13.719000000000001,2015-04-18T16:00,18,Abr,2015,16,0,2015-04-18 16:00:00
10.526,2015-04-18T17:00,18,Abr,2015,17,0,2015-04-18 17:00:00
11.075999999999999,2015-04-18T18:00,18,Abr,2015,18,0,2015-04-18 18:00:00
10.505,2015-04-18T19:00,18,Abr,2015,19,0,2015-04-18 19:00:00
407.0,2015-04-18T20:00,18,Abr,2015,20,0,2015-04-18 20:00:00
235.0,2015-04-18T21:00,18,Abr,2015,21,0,2015-04-18 21:00:00
2.095,2015-04-18T22:00,18,Abr,2015,22,0,2015-04-18 22:00:00
1.8969999999999998,2015-04-18T23:00,18,Abr,2015,23,0,2015-04-18 23:00:00
2.494,2015-04-19T00:00,19,Abr,2015,0,0,2015-04-19 00:00:00
32.549,2015-04-19T01:00,19,Abr,2015,1,0,2015-04-19 01:00:00
25.463,2015-04-19T02:00,19,Abr,2015,2,0,2015-04-19 02:00:00
18.404,2015-04-19T03:00,19,Abr,2015,3,0,2015-04-19 03:00:00
16.081,2015-04-19T04:00,19,Abr,2015,4,0,2015-04-19 04:00:00
11.254000000000001,2015-04-19T05:00,19,Abr,2015,5,0,2015-04-19 05:00:00
3.595,2015-04-19T06:00,19,Abr,2015,6,0,2015-04-19 06:00:00
2.479,2015-04-19T07:00,19,Abr,2015,7,0,2015-04-19 07:00:00
279.0,2015-04-19T08:00,19,Abr,2015,8,0,2015-04-19 08:00:00
112.0,2015-04-19T09:00,19,Abr,2015,9,0,2015-04-19 09:00:00
438.0,2015-04-19T10:00,19,Abr,2015,10,0,2015-04-19 10:00:00
1.4369999999999998,2015-04-19T11:00,19,Abr,2015,11,0,2015-04-19 11:00:00
4.4110000000000005,2015-04-19T12:00,19,Abr,2015,12,0,2015-04-19 12:00:00
9.225,2015-04-19T13:00,19,Abr,2015,13,0,2015-04-19 13:00:00
9.602,2015-04-19T14:00,19,Abr,2015,14,0,2015-04-19 14:00:00
4.737,2015-04-19T15:00,19,Abr,2015,15,0,2015-04-19 15:00:00
3.242,2015-04-19T16:00,19,Abr,2015,16,0,2015-04-19 16:00:00
1.274,2015-04-19T17:00,19,Abr,2015,17,0,2015-04-19 17:00:00
16.012,2015-04-19T18:00,19,Abr,2015,18,0,2015-04-19 18:00:00
0.0,2015-04-19T19:00,19,Abr,2015,19,0,2015-04-19 19:00:00
2.388,2015-04-19T20:00,19,Abr,2015,20,0,2015-04-19 20:00:00
7.064,2015-04-19T21:00,19,Abr,2015,21,0,2015-04-19 21:00:00
9.282,2015-04-19T22:00,19,Abr,2015,22,0,2015-04-19 22:00:00
8.83,2015-04-19T23:00,19,Abr,2015,23,0,2015-04-19 23:00:00
6.5360000000000005,2015-04-20T00:00,20,Abr,2015,0,0,2015-04-20 00:00:00
42.099,2015-04-20T01:00,20,Abr,2015,1,0,2015-04-20 01:00:00
29.003,2015-04-20T02:00,20,Abr,2015,2,0,2015-04-20 02:00:00
18.952,2015-04-20T03:00,20,Abr,2015,3,0,2015-04-20 03:00:00
13.946,2015-04-20T04:00,20,Abr,2015,4,0,2015-04-20 04:00:00
10.626,2015-04-20T05:00,20,Abr,2015,5,0,2015-04-20 05:00:00
7.182,2015-04-20T06:00,20,Abr,2015,6,0,2015-04-20 06:00:00
5.353,2015-04-20T07:00,20,Abr,2015,7,0,2015-04-20 07:00:00
4.477,2015-04-20T08:00,20,Abr,2015,8,0,2015-04-20 08:00:00
10.427,2015-04-20T09:00,20,Abr,2015,9,0,2015-04-20 09:00:00
14.687000000000001,2015-04-20T10:00,20,Abr,2015,10,0,2015-04-20 10:00:00
11.062999999999999,2015-04-20T11:00,20,Abr,2015,11,0,2015-04-20 11:00:00
19.430999999999997,2015-04-20T12:00,20,Abr,2015,12,0,2015-04-20 12:00:00
9.084,2015-04-20T13:00,20,Abr,2015,13,0,2015-04-20 13:00:00
18.177,2015-04-20T14:00,20,Abr,2015,14,0,2015-04-20 14:00:00
16.750999999999998,2015-04-20T15:00,20,Abr,2015,15,0,2015-04-20 15:00:00
14.824000000000002,2015-04-20T16:00,20,Abr,2015,16,0,2015-04-20 16:00:00
8.512,2015-04-20T17:00,20,Abr,2015,17,0,2015-04-20 17:00:00
7.367999999999999,2015-04-20T18:00,20,Abr,2015,18,0,2015-04-20 18:00:00
14.790999999999999,2015-04-20T19:00,20,Abr,2015,19,0,2015-04-20 19:00:00
11.408,2015-04-20T20:00,20,Abr,2015,20,0,2015-04-20 20:00:00
10.325,2015-04-20T21:00,20,Abr,2015,21,0,2015-04-20 21:00:00
11.081,2015-04-20T22:00,20,Abr,2015,22,0,2015-04-20 22:00:00
24.160999999999998,2015-04-20T23:00,20,Abr,2015,23,0,2015-04-20 23:00:00
30.0,2015-04-21T00:00,21,Abr,2015,0,0,2015-04-21 00:00:00
92.64,2015-04-21T01:00,21,Abr,2015,1,0,2015-04-21 01:00:00
72.991,2015-04-21T02:00,21,Abr,2015,2,0,2015-04-21 02:00:00
53.746,2015-04-21T03:00,21,Abr,2015,3,0,2015-04-21 03:00:00
32.958,2015-04-21T04:00,21,Abr,2015,4,0,2015-04-21 04:00:00
11.569,2015-04-21T05:00,21,Abr,2015,5,0,2015-04-21 05:00:00
3.612,2015-04-21T06:00,21,Abr,2015,6,0,2015-04-21 06:00:00
3.8280000000000003,2015-04-21T07:00,21,Abr,2015,7,0,2015-04-21 07:00:00
3.3819999999999997,2015-04-21T08:00,21,Abr,2015,8,0,2015-04-21 08:00:00
559.0,2015-04-21T09:00,21,Abr,2015,9,0,2015-04-21 09:00:00
9.447000000000001,2015-04-21T10:00,21,Abr,2015,10,0,2015-04-21 10:00:00
1.983,2015-04-21T11:00,21,Abr,2015,11,0,2015-04-21 11:00:00
6.484,2015-04-21T12:00,21,Abr,2015,12,0,2015-04-21 12:00:00
13.245999999999999,2015-04-21T13:00,21,Abr,2015,13,0,2015-04-21 13:00:00
28.855,2015-04-21T14:00,21,Abr,2015,14,0,2015-04-21 14:00:00
20.009,2015-04-21T15:00,21,Abr,2015,15,0,2015-04-21 15:00:00
13.97,2015-04-21T16:00,21,Abr,2015,16,0,2015-04-21 16:00:00
14.374,2015-04-21T17:00,21,Abr,2015,17,0,2015-04-21 17:00:00
14.210999999999999,2015-04-21T18:00,21,Abr,2015,18,0,2015-04-21 18:00:00
9.654,2015-04-21T19:00,21,Abr,2015,19,0,2015-04-21 19:00:00
9.305,2015-04-21T20:00,21,Abr,2015,20,0,2015-04-21 20:00:00
13.58,2015-04-21T21:00,21,Abr,2015,21,0,2015-04-21 21:00:00
22.199,2015-04-21T22:00,21,Abr,2015,22,0,2015-04-21 22:00:00
46.045,2015-04-21T23:00,21,Abr,2015,23,0,2015-04-21 23:00:00
19.401,2015-04-22T00:00,22,Abr,2015,0,0,2015-04-22 00:00:00
87.505,2015-04-22T01:00,22,Abr,2015,1,0,2015-04-22 01:00:00
99.624,2015-04-22T02:00,22,Abr,2015,2,0,2015-04-22 02:00:00
84.00299999999999,2015-04-22T03:00,22,Abr,2015,3,0,2015-04-22 03:00:00
62.628,2015-04-22T04:00,22,Abr,2015,4,0,2015-04-22 04:00:00
22.006,2015-04-22T05:00,22,Abr,2015,5,0,2015-04-22 05:00:00
8.736,2015-04-22T06:00,22,Abr,2015,6,0,2015-04-22 06:00:00
4.084,2015-04-22T07:00,22,Abr,2015,7,0,2015-04-22 07:00:00
