datetime,Valor,Dia,Ano,Hora,Minuto,return-log
2015-04-07 23:00:00,19.958,7.0,2015.0,23.0,0.0,-0.14042833757215734
2015-04-08 00:00:00,28.25,8.0,2015.0,0.0,0.0,0.3474633921303294
2015-04-08 01:00:00,79.22,8.0,2015.0,1.0,0.0,1.0311353346013208
2015-04-08 02:00:00,90.598,8.0,2015.0,2.0,0.0,0.1342033455563172
2015-04-08 03:00:00,58.123999999999995,8.0,2015.0,3.0,0.0,-0.443853478291639
2015-04-08 04:00:00,42.188,8.0,2015.0,4.0,0.0,-0.3204428390440812
2015-04-08 05:00:00,26.732,8.0,2015.0,5.0,0.0,-0.45627447076554395
2015-04-08 06:00:00,10.014,8.0,2015.0,6.0,0.0,-0.981877235741071
2015-04-08 07:00:00,4.823,8.0,2015.0,7.0,0.0,-0.7305879728209179
2015-04-08 08:00:00,9.062000000000001,8.0,2015.0,8.0,0.0,0.6306937051581119
2015-04-08 09:00:00,21.91,8.0,2015.0,9.0,0.0,0.8828533073624283
2015-04-08 10:00:00,9.581,8.0,2015.0,10.0,0.0,-0.8271611829386387
2015-04-08 11:00:00,9.576,8.0,2015.0,11.0,0.0,-0.0005220024130641043
2015-04-08 12:00:00,11.284,8.0,2015.0,12.0,0.0,0.1641258248840778
2015-04-08 13:00:00,9.755,8.0,2015.0,13.0,0.0,-0.1456058190646754
2015-04-08 14:00:00,18.425,8.0,2015.0,14.0,0.0,0.6359284640003255
2015-04-08 15:00:00,19.646,8.0,2015.0,15.0,0.0,0.0641653171772778
2015-04-08 16:00:00,20.734,8.0,2015.0,16.0,0.0,0.053901109648242684
2015-04-08 17:00:00,29.066999999999997,8.0,2015.0,17.0,0.0,0.33782864517005606
2015-04-08 18:00:00,5.306,8.0,2015.0,18.0,0.0,-1.7007652543554288
2015-04-08 19:00:00,4.04,8.0,2015.0,19.0,0.0,-0.2725935637424892
2015-04-08 20:00:00,11.665,8.0,2015.0,20.0,0.0,1.0603482135003346
2015-04-08 21:00:00,11.068,8.0,2015.0,21.0,0.0,-0.05253484354871363
2015-04-08 22:00:00,8.753,8.0,2015.0,22.0,0.0,-0.2346615631743787
2015-04-08 23:00:00,10.673,8.0,2015.0,23.0,0.0,0.1983206891815268
2015-04-09 00:00:00,19.394000000000002,9.0,2015.0,0.0,0.0,0.5972465519505268
2015-04-09 01:00:00,62.552,9.0,2015.0,1.0,0.0,1.1710344709398584
2015-04-09 02:00:00,54.284,9.0,2015.0,2.0,0.0,-0.1417686866030885
2015-04-09 03:00:00,48.403,9.0,2015.0,3.0,0.0,-0.11466772894636001
2015-04-09 04:00:00,28.999000000000002,9.0,2015.0,4.0,0.0,-0.5123004486394551
2015-04-09 05:00:00,15.392999999999999,9.0,2015.0,5.0,0.0,-0.6333484860053717
2015-04-09 06:00:00,7.933,9.0,2015.0,6.0,0.0,-0.6628815863080715
2015-04-09 07:00:00,5.352,9.0,2015.0,7.0,0.0,-0.39356095149393866
2015-04-09 08:00:00,3.823,9.0,2015.0,8.0,0.0,-0.3364348681116516
2015-04-09 09:00:00,33.442,9.0,2015.0,9.0,0.0,2.1687771403262017
2015-04-09 10:00:00,8.405,9.0,2015.0,10.0,0.0,-1.3809858281798988
2015-04-09 11:00:00,5.57,9.0,2015.0,11.0,0.0,-0.41143171292138603
2015-04-09 12:00:00,1.939,9.0,2015.0,12.0,0.0,-1.055222677678678
2015-04-09 13:00:00,4.423,9.0,2015.0,13.0,0.0,0.824645822625675
2015-04-09 14:00:00,17.537,9.0,2015.0,14.0,0.0,1.377494735800966
2015-04-09 15:00:00,26.125,9.0,2015.0,15.0,0.0,0.39857977559781954
2015-04-09 16:00:00,39.976,9.0,2015.0,16.0,0.0,0.42538656375692874
2015-04-09 17:00:00,17.215999999999998,9.0,2015.0,17.0,0.0,-0.8424400900625302
2015-04-09 18:00:00,8.187999999999999,9.0,2015.0,18.0,0.0,-0.7431695161803309
2015-04-09 19:00:00,5.676,9.0,2015.0,19.0,0.0,-0.3664229085012467
2015-04-09 20:00:00,10.117,9.0,2015.0,20.0,0.0,0.5779704179259575
2015-04-09 21:00:00,27.303,9.0,2015.0,21.0,0.0,0.9927794090395747
2015-04-09 22:00:00,27.189,9.0,2015.0,22.0,0.0,-0.004184106522573838
2015-04-09 23:00:00,30.535,9.0,2015.0,23.0,0.0,0.11606108693434347
2015-04-10 00:00:00,26.16,10.0,2015.0,0.0,0.0,-0.15464204008610016
2015-04-10 01:00:00,78.355,10.0,2015.0,1.0,0.0,1.097018256386182
2015-04-10 02:00:00,89.61399999999999,10.0,2015.0,2.0,0.0,0.1342617747999455
2015-04-10 03:00:00,56.321000000000005,10.0,2015.0,3.0,0.0,-0.46444409040115
2015-04-10 04:00:00,37.566,10.0,2015.0,4.0,0.0,-0.404968081382747
2015-04-10 05:00:00,22.8,10.0,2015.0,5.0,0.0,-0.4993388500308331
2015-04-10 06:00:00,11.895,10.0,2015.0,6.0,0.0,-0.6506423922054743
2015-04-10 07:00:00,8.902000000000001,10.0,2015.0,7.0,0.0,-0.2898421731612584
2015-04-10 08:00:00,3.089,10.0,2015.0,8.0,0.0,-1.0584285566572178
2015-04-10 09:00:00,7.787000000000001,10.0,2015.0,9.0,0.0,0.9246082626584045
2015-04-10 10:00:00,8.554,10.0,2015.0,10.0,0.0,0.09394333320986759
2015-04-10 11:00:00,11.297,10.0,2015.0,11.0,0.0,0.2781381939400749
2015-04-10 12:00:00,6.67,10.0,2015.0,12.0,0.0,-0.5269173438172594
2015-04-10 13:00:00,4.859,10.0,2015.0,13.0,0.0,-0.3167872045037663
2015-04-10 14:00:00,19.913,10.0,2015.0,14.0,0.0,1.4105401293527722
2015-04-10 15:00:00,28.822,10.0,2015.0,15.0,0.0,0.36976619963963175
2015-04-10 16:00:00,25.836,10.0,2015.0,16.0,0.0,-0.10937011624594373
2015-04-10 17:00:00,16.944000000000003,10.0,2015.0,17.0,0.0,-0.4218550793111753
2015-04-10 18:00:00,11.59,10.0,2015.0,18.0,0.0,-0.3797711315073906
2015-04-10 19:00:00,17.464000000000002,10.0,2015.0,19.0,0.0,0.4099989618959827
2015-04-10 20:00:00,7.042999999999999,10.0,2015.0,20.0,0.0,-0.9081074034843697
2015-04-10 21:00:00,10.762,10.0,2015.0,21.0,0.0,0.4239871953039547
2015-04-10 22:00:00,10.552999999999999,10.0,2015.0,22.0,0.0,-0.01961123137827503
2015-04-10 23:00:00,7.417999999999999,10.0,2015.0,23.0,0.0,-0.35250070062155414
2015-04-11 00:00:00,17.239,11.0,2015.0,0.0,0.0,0.8432647798454429
2015-04-11 01:00:00,68.747,11.0,2015.0,1.0,0.0,1.3832588403181085
2015-04-11 02:00:00,78.642,11.0,2015.0,2.0,0.0,0.13447280863451283
2015-04-11 03:00:00,75.965,11.0,2015.0,3.0,0.0,-0.034633199969733575
2015-04-11 04:00:00,46.743,11.0,2015.0,4.0,0.0,-0.48560819599240235
2015-04-11 05:00:00,27.076999999999998,11.0,2015.0,5.0,0.0,-0.5459798528617115
2015-04-11 06:00:00,9.142000000000001,11.0,2015.0,6.0,0.0,-1.085805479132063
2015-04-11 07:00:00,7.435,11.0,2015.0,7.0,0.0,-0.20668059999743438
2015-04-11 08:00:00,3.56,11.0,2015.0,8.0,0.0,-0.7364380350481792
2015-04-11 09:00:00,11.0,11.0,2015.0,9.0,0.0,1.1281347279344316
2015-04-11 10:00:00,1.225,11.0,2015.0,10.0,0.0,-2.1949544288016805
2015-04-11 11:00:00,3.431,11.0,2015.0,11.0,0.0,1.0299109198796221
2015-04-11 12:00:00,3.4160000000000004,11.0,2015.0,12.0,0.0,-0.004381487949989049
2015-04-11 13:00:00,1.9069999999999998,11.0,2015.0,13.0,0.0,-0.5829389493080416
2015-04-11 14:00:00,25.509,11.0,2015.0,14.0,0.0,2.5935000044534835
2015-04-11 15:00:00,6.061,11.0,2015.0,15.0,0.0,-1.4371565281026173
2015-04-11 16:00:00,7.33,11.0,2015.0,16.0,0.0,0.1901007129294121
2015-04-11 17:00:00,12.619000000000002,11.0,2015.0,17.0,0.0,0.5432280987722133
2015-04-11 18:00:00,9.667,11.0,2015.0,18.0,0.0,-0.2664855911883053
2015-04-11 19:00:00,7.352,11.0,2015.0,19.0,0.0,-0.27374563842908217
2015-04-11 20:00:00,6.281000000000001,11.0,2015.0,20.0,0.0,-0.15744318158114212
2015-04-11 21:00:00,4.124,11.0,2015.0,21.0,0.0,-0.4207056373175304
2015-04-11 22:00:00,5.038,11.0,2015.0,22.0,0.0,0.20018561177570504
2015-04-11 23:00:00,9.664,11.0,2015.0,23.0,0.0,0.6513984632620404
2015-04-12 00:00:00,12.712,12.0,2015.0,0.0,0.0,0.2741387880419559
2015-04-12 01:00:00,38.969,12.0,2015.0,1.0,0.0,1.1202200290222692
2015-04-12 02:00:00,36.259,12.0,2015.0,2.0,0.0,-0.07207883190928266
2015-04-12 03:00:00,30.737,12.0,2015.0,3.0,0.0,-0.1652204857125077
2015-04-12 04:00:00,29.581,12.0,2015.0,4.0,0.0,-0.038334877297572234
2015-04-12 05:00:00,6.728,12.0,2015.0,5.0,0.0,-1.4808543406666745
2015-04-12 06:00:00,8.234,12.0,2015.0,6.0,0.0,0.20199400067706574
2015-04-12 07:00:00,4.65,12.0,2015.0,7.0,0.0,-0.5714047037484478
2015-04-12 08:00:00,2.134,12.0,2015.0,8.0,0.0,-0.7788690667197034
2015-04-12 09:00:00,3.4019999999999997,12.0,2015.0,9.0,0.0,0.4663653410941082
2015-04-12 10:00:00,3.3930000000000002,12.0,2015.0,10.0,0.0,-0.00264900817157665
2015-04-12 11:00:00,4.711,12.0,2015.0,11.0,0.0,0.32818571391581086
2015-04-12 12:00:00,3.7510000000000003,12.0,2015.0,12.0,0.0,-0.2278777286181537
2015-04-12 13:00:00,4.668,12.0,2015.0,13.0,0.0,0.2187082433245593
2015-04-12 14:00:00,10.415999999999999,12.0,2015.0,14.0,0.0,0.8026123710419035
2015-04-12 15:00:00,19.8,12.0,2015.0,15.0,0.0,0.6423388522342766
2015-04-12 16:00:00,5.897,12.0,2015.0,16.0,0.0,-1.2112381906821226
2015-04-12 17:00:00,7.848,12.0,2015.0,17.0,0.0,0.2858149752446948
2015-04-12 18:00:00,52.0,12.0,2015.0,18.0,0.0,1.8909849963183656
2015-04-12 19:00:00,2.359,12.0,2015.0,19.0,0.0,-3.0930059181558898
2015-04-12 20:00:00,829.0,12.0,2015.0,20.0,0.0,5.861982354709757
2015-04-12 21:00:00,28.761,12.0,2015.0,21.0,0.0,-3.361199852372326
2015-04-12 22:00:00,11.857999999999999,12.0,2015.0,22.0,0.0,-0.8860175574777931
2015-04-12 23:00:00,2.952,12.0,2015.0,23.0,0.0,-1.39051983854695
2015-04-13 00:00:00,6.056,13.0,2015.0,0.0,0.0,0.7185666093969216
2015-04-13 01:00:00,26.989,13.0,2015.0,1.0,0.0,1.4943798594488287
2015-04-13 02:00:00,40.312,13.0,2015.0,2.0,0.0,0.40121981579432076
2015-04-13 03:00:00,19.084,13.0,2015.0,3.0,0.0,-0.7477989037244366
2015-04-13 04:00:00,13.491,13.0,2015.0,4.0,0.0,-0.3468274911971805
2015-04-13 05:00:00,10.24,13.0,2015.0,5.0,0.0,-0.27572117684531827
2015-04-13 06:00:00,11.035,13.0,2015.0,6.0,0.0,0.07477042009733781
2015-04-13 07:00:00,6.782,13.0,2015.0,7.0,0.0,-0.4867999960052527
2015-04-13 08:00:00,5.8870000000000005,13.0,2015.0,8.0,0.0,-0.14152551365732235
2015-04-13 09:00:00,10.53,13.0,2015.0,9.0,0.0,0.5814817960997596
2015-04-13 10:00:00,4.581,13.0,2015.0,10.0,0.0,-0.8323110112412788
2015-04-13 11:00:00,8.999,13.0,2015.0,11.0,0.0,0.6751961451472064
2015-04-13 12:00:00,10.83,13.0,2015.0,12.0,0.0,0.18520660096108754
2015-04-13 13:00:00,12.472000000000001,13.0,2015.0,13.0,0.0,0.14116607074257637
2015-04-13 14:00:00,22.612,13.0,2015.0,14.0,0.0,0.5949946070575689
2015-04-13 15:00:00,33.854,13.0,2015.0,15.0,0.0,0.4035764219538609
2015-04-13 16:00:00,31.133000000000003,13.0,2015.0,16.0,0.0,-0.08378881089564993
2015-04-13 17:00:00,14.158,13.0,2015.0,17.0,0.0,-0.7879885145192578
2015-04-13 18:00:00,16.62,13.0,2015.0,18.0,0.0,0.1603269540753045
2015-04-13 19:00:00,14.352,13.0,2015.0,19.0,0.0,-0.14671748411086183
2015-04-13 20:00:00,12.842,13.0,2015.0,20.0,0.0,-0.11116825594458346
2015-04-13 21:00:00,40.882,13.0,2015.0,21.0,0.0,1.1579688190059287
2015-04-13 22:00:00,35.53,13.0,2015.0,22.0,0.0,-0.14031245834484984
2015-04-13 23:00:00,43.727,13.0,2015.0,23.0,0.0,0.20758835024876765
2015-04-14 00:00:00,43.089,14.0,2015.0,0.0,0.0,-0.01469801616390809
2015-04-14 01:00:00,107.705,14.0,2015.0,1.0,0.0,0.9161282642222672
2015-04-14 02:00:00,96.694,14.0,2015.0,2.0,0.0,-0.10784465537564714
2015-04-14 03:00:00,74.811,14.0,2015.0,3.0,0.0,-0.2565864199725434
2015-04-14 04:00:00,48.08,14.0,2015.0,4.0,0.0,-0.44209864276492006
2015-04-14 05:00:00,24.35,14.0,2015.0,5.0,0.0,-0.6803344406983531
2015-04-14 06:00:00,15.609000000000002,14.0,2015.0,6.0,0.0,-0.44468417855232234
2015-04-14 07:00:00,5.082,14.0,2015.0,7.0,0.0,-1.1221427860783042
2015-04-14 08:00:00,8.182,14.0,2015.0,8.0,0.0,0.4762317346092344
2015-04-14 09:00:00,26.353,14.0,2015.0,9.0,0.0,1.1696455009919284
2015-04-14 10:00:00,12.672,14.0,2015.0,10.0,0.0,-0.7321872854270652
2015-04-14 11:00:00,14.29,14.0,2015.0,11.0,0.0,0.12016515686970619
2015-04-14 12:00:00,19.885,14.0,2015.0,12.0,0.0,0.33040568671787796
2015-04-14 13:00:00,18.236,14.0,2015.0,13.0,0.0,-0.08656801630845878
2015-04-14 14:00:00,19.307000000000002,14.0,2015.0,14.0,0.0,0.05707006210248444
2015-04-14 15:00:00,18.848,14.0,2015.0,15.0,0.0,-0.02406091698450341
2015-04-14 16:00:00,12.978,14.0,2015.0,16.0,0.0,-0.3731511912701997
2015-04-14 17:00:00,19.575,14.0,2015.0,17.0,0.0,0.41099762567789
2015-04-14 18:00:00,13.217,14.0,2015.0,18.0,0.0,-0.3927493621011968
2015-04-14 19:00:00,11.249,14.0,2015.0,19.0,0.0,-0.1612246439649807
2015-04-14 20:00:00,9.61,14.0,2015.0,20.0,0.0,-0.15747501282848786
2015-04-14 21:00:00,15.286,14.0,2015.0,21.0,0.0,0.4641331538384912
2015-04-14 22:00:00,14.472999999999999,14.0,2015.0,22.0,0.0,-0.05465253216522514
2015-04-14 23:00:00,22.031999999999996,14.0,2015.0,23.0,0.0,0.4202110973308315
2015-04-15 00:00:00,21.717,15.0,2015.0,0.0,0.0,-0.014400578007184528
2015-04-15 01:00:00,70.307,15.0,2015.0,1.0,0.0,1.1747760031378855
2015-04-15 02:00:00,81.767,15.0,2015.0,2.0,0.0,0.15100237211187295
2015-04-15 03:00:00,65.495,15.0,2015.0,3.0,0.0,-0.22189993537926078
2015-04-15 04:00:00,34.635,15.0,2015.0,4.0,0.0,-0.6371090723750434
2015-04-15 05:00:00,21.232,15.0,2015.0,5.0,0.0,-0.489355253884717
2015-04-15 06:00:00,9.466000000000001,15.0,2015.0,6.0,0.0,-0.807803046105795
2015-04-15 07:00:00,4.533,15.0,2015.0,7.0,0.0,-0.7363224595253441
2015-04-15 08:00:00,8.329,15.0,2015.0,8.0,0.0,0.6083594289944914
2015-04-15 09:00:00,7.297999999999999,15.0,2015.0,9.0,0.0,-0.13214306293894795
2015-04-15 10:00:00,8.258,15.0,2015.0,10.0,0.0,0.12358208944964266
2015-04-15 11:00:00,3.295,15.0,2015.0,11.0,0.0,-0.9187762595094278
2015-04-15 12:00:00,5.92,15.0,2015.0,12.0,0.0,0.5859302809414437
2015-04-15 13:00:00,10.104,15.0,2015.0,13.0,0.0,0.5345949361522757
2015-04-15 14:00:00,32.78,15.0,2015.0,14.0,0.0,1.1768871882674934
2015-04-15 15:00:00,12.607000000000001,15.0,2015.0,15.0,0.0,-0.9555663580665512
2015-04-15 16:00:00,12.494000000000002,15.0,2015.0,16.0,0.0,-0.009003686177754044
2015-04-15 17:00:00,11.434000000000001,15.0,2015.0,17.0,0.0,-0.08865715622959858
2015-04-15 18:00:00,20.105,15.0,2015.0,18.0,0.0,0.5643771675074576
2015-04-15 19:00:00,25.180999999999997,15.0,2015.0,19.0,0.0,0.2251212015371582
2015-04-15 20:00:00,35.444,15.0,2015.0,20.0,0.0,0.3418642442986606
2015-04-15 21:00:00,42.71,15.0,2015.0,21.0,0.0,0.18647909866831913
2015-04-15 22:00:00,15.155,15.0,2015.0,22.0,0.0,-1.0361025743436088
2015-04-15 23:00:00,16.185,15.0,2015.0,23.0,0.0,0.06575437686844143
2015-04-16 00:00:00,21.916999999999998,16.0,2015.0,0.0,0.0,0.3031777040213739
2015-04-16 01:00:00,92.719,16.0,2015.0,1.0,0.0,1.442310822414134
2015-04-16 02:00:00,80.225,16.0,2015.0,2.0,0.0,-0.14473822681779502
2015-04-16 03:00:00,51.463,16.0,2015.0,3.0,0.0,-0.44397208413461087
2015-04-16 04:00:00,30.241999999999997,16.0,2015.0,4.0,0.0,-0.5316314161708324
2015-04-16 05:00:00,11.687999999999999,16.0,2015.0,5.0,0.0,-0.9506690122420793
2015-04-16 06:00:00,4.954,16.0,2015.0,6.0,0.0,-0.8583673433812304
2015-04-16 07:00:00,5.318,16.0,2015.0,7.0,0.0,0.07090196175366037
2015-04-16 08:00:00,3.946,16.0,2015.0,8.0,0.0,-0.29839488522040436
2015-04-16 09:00:00,7.3660000000000005,16.0,2015.0,9.0,0.0,0.62417241042245
2015-04-16 10:00:00,29.115,16.0,2015.0,10.0,0.0,1.3743786872662096
2015-04-16 11:00:00,12.841,16.0,2015.0,11.0,0.0,-0.8186103284399464
2015-04-16 12:00:00,16.011,16.0,2015.0,12.0,0.0,0.22063280917078032
2015-04-16 13:00:00,17.832,16.0,2015.0,13.0,0.0,0.10771861006365047
2015-04-16 14:00:00,24.245,16.0,2015.0,14.0,0.0,0.3072158144737478
2015-04-16 15:00:00,19.998,16.0,2015.0,15.0,0.0,-0.19257814200365786
2015-04-16 16:00:00,12.189,16.0,2015.0,16.0,0.0,-0.4950983628799581
2015-04-16 17:00:00,9.741,16.0,2015.0,17.0,0.0,-0.22419012388488113
2015-04-16 18:00:00,2.358,16.0,2015.0,18.0,0.0,-1.418529979673639
2015-04-16 19:00:00,16.682000000000002,16.0,2015.0,19.0,0.0,1.956516491704241
2015-04-16 20:00:00,4.995,16.0,2015.0,20.0,0.0,-1.2058928817189034
2015-04-16 21:00:00,18.344,16.0,2015.0,21.0,0.0,1.3008651334550863
2015-04-16 22:00:00,27.721,16.0,2015.0,22.0,0.0,0.41288770315148593
2015-04-16 23:00:00,37.541,16.0,2015.0,23.0,0.0,0.3032434203490122
2015-04-17 00:00:00,37.635,17.0,2015.0,0.0,0.0,0.0025007994303938297
2015-04-17 01:00:00,86.354,17.0,2015.0,1.0,0.0,0.8305206581369586
2015-04-17 02:00:00,84.265,17.0,2015.0,2.0,0.0,-0.024488531695470606
2015-04-17 03:00:00,64.133,17.0,2015.0,3.0,0.0,-0.2730075428831915
2015-04-17 04:00:00,34.721,17.0,2015.0,4.0,0.0,-0.6136143608240894
2015-04-17 05:00:00,19.043,17.0,2015.0,5.0,0.0,-0.6006451112440225
2015-04-17 06:00:00,9.587,17.0,2015.0,6.0,0.0,-0.6862915658818203
2015-04-17 07:00:00,7.355,17.0,2015.0,7.0,0.0,-0.2650276600414585
2015-04-17 08:00:00,7.629,17.0,2015.0,8.0,0.0,0.036576421054691055
2015-04-17 09:00:00,5.191,17.0,2015.0,9.0,0.0,-0.385030418263
2015-04-17 10:00:00,10.472000000000001,17.0,2015.0,10.0,0.0,0.7017786717625067
2015-04-17 11:00:00,12.132,17.0,2015.0,11.0,0.0,0.1471415612187359
2015-04-17 12:00:00,27.061,17.0,2015.0,12.0,0.0,0.8022469871484947
2015-04-17 13:00:00,26.784000000000002,17.0,2015.0,13.0,0.0,-0.010288882667764288
2015-04-17 14:00:00,31.598000000000003,17.0,2015.0,14.0,0.0,0.16528913314359217
2015-04-17 15:00:00,31.118000000000002,17.0,2015.0,15.0,0.0,-0.015307397557886127
2015-04-17 16:00:00,18.019000000000002,17.0,2015.0,16.0,0.0,-0.546359673148094
2015-04-17 17:00:00,10.34,17.0,2015.0,17.0,0.0,-0.5554068876643941
2015-04-17 18:00:00,13.134,17.0,2015.0,18.0,0.0,0.23918441868849794
2015-04-17 19:00:00,6.978,17.0,2015.0,19.0,0.0,-0.6324419450041987
2015-04-17 20:00:00,4.746,17.0,2015.0,20.0,0.0,-0.3854601847510104
2015-04-17 21:00:00,6.593999999999999,17.0,2015.0,21.0,0.0,0.3288579866359673
2015-04-17 22:00:00,22.381,17.0,2015.0,22.0,0.0,1.2220522399884528
2015-04-17 23:00:00,16.660999999999998,17.0,2015.0,23.0,0.0,-0.2951417256910607
2015-04-18 00:00:00,26.015,18.0,2015.0,0.0,0.0,0.44560263579533554
2015-04-18 01:00:00,75.98,18.0,2015.0,1.0,0.0,1.0717968530172124
2015-04-18 02:00:00,91.194,18.0,2015.0,2.0,0.0,0.18251895768290005
2015-04-18 03:00:00,68.194,18.0,2015.0,3.0,0.0,-0.2906325210027152
2015-04-18 04:00:00,37.056,18.0,2015.0,4.0,0.0,-0.6099263024891344
2015-04-18 05:00:00,16.183,18.0,2015.0,5.0,0.0,-0.8284689734157813
2015-04-18 06:00:00,9.851,18.0,2015.0,6.0,0.0,-0.49638833566120644
2015-04-18 07:00:00,9.441,18.0,2015.0,7.0,0.0,-0.04251106612316269
2015-04-18 08:00:00,7.162999999999999,18.0,2015.0,8.0,0.0,-0.2761330191180653
2015-04-18 09:00:00,6.7379999999999995,18.0,2015.0,9.0,0.0,-0.06116574264795305
2015-04-18 10:00:00,3.008,18.0,2015.0,10.0,0.0,-0.8064877388967677
2015-04-18 11:00:00,5.045,18.0,2015.0,11.0,0.0,0.5171222477179789
2015-04-18 12:00:00,4.439,18.0,2015.0,12.0,0.0,-0.12796852795367397
2015-04-18 13:00:00,3.5869999999999997,18.0,2015.0,13.0,0.0,-0.21311292730175269
2015-04-18 14:00:00,3.534,18.0,2015.0,14.0,0.0,-0.014885824652640878
2015-04-18 15:00:00,14.623,18.0,2015.0,15.0,0.0,1.4201652577322372
2015-04-18 16:00:00,13.719000000000001,18.0,2015.0,16.0,0.0,-0.06381389828571393
2015-04-18 17:00:00,10.526,18.0,2015.0,17.0,0.0,-0.2649333464124406
2015-04-18 18:00:00,11.075999999999999,18.0,2015.0,18.0,0.0,0.050932218377127914
2015-04-18 19:00:00,10.505,18.0,2015.0,19.0,0.0,-0.05292927101175149
2015-04-18 20:00:00,407.0,18.0,2015.0,20.0,0.0,3.6569618511456308
2015-04-18 21:00:00,235.0,18.0,2015.0,21.0,0.0,-0.5492276712984356
2015-04-18 22:00:00,2.095,18.0,2015.0,22.0,0.0,-4.720031960770058
2015-04-18 23:00:00,1.8969999999999998,18.0,2015.0,23.0,0.0,-0.09927986242122411
2015-04-19 00:00:00,2.494,19.0,2015.0,0.0,0.0,0.27361415630496777
2015-04-19 01:00:00,32.549,19.0,2015.0,1.0,0.0,2.5688587989585985
2015-04-19 02:00:00,25.463,19.0,2015.0,2.0,0.0,-0.245520228135649
2015-04-19 03:00:00,18.404,19.0,2015.0,3.0,0.0,-0.324658385787572
2015-04-19 04:00:00,16.081,19.0,2015.0,4.0,0.0,-0.1349295814213347
2015-04-19 05:00:00,11.254000000000001,19.0,2015.0,5.0,0.0,-0.35691482986080025
2015-04-19 06:00:00,3.595,19.0,2015.0,6.0,0.0,-1.1411796298380772
2015-04-19 07:00:00,2.479,19.0,2015.0,7.0,0.0,-0.3716887381199565
2015-04-19 08:00:00,279.0,19.0,2015.0,8.0,0.0,4.723356528768312
2015-04-19 09:00:00,112.0,19.0,2015.0,9.0,0.0,-0.9127129105262712
2015-04-19 10:00:00,438.0,19.0,2015.0,10.0,0.0,1.3637200390813522
2015-04-19 11:00:00,1.4369999999999998,19.0,2015.0,11.0,0.0,-5.719661303279558
2015-04-19 12:00:00,4.4110000000000005,19.0,2015.0,12.0,0.0,1.121543814025915
2015-04-19 13:00:00,9.225,19.0,2015.0,13.0,0.0,0.7378157688037881
2015-04-19 14:00:00,9.602,19.0,2015.0,14.0,0.0,0.040054220182157874
2015-04-19 15:00:00,4.737,19.0,2015.0,15.0,0.0,-0.706567386167134
2015-04-19 16:00:00,3.242,19.0,2015.0,16.0,0.0,-0.37921360062813037
2015-04-19 17:00:00,1.274,19.0,2015.0,17.0,0.0,-0.9340288661635128
2015-04-19 18:00:00,16.012,19.0,2015.0,18.0,0.0,2.5311768839803555
2015-04-19 19:00:00,32.10242850601021,15.78225529479107,2015.1648540354895,11.49582140812822,0.0,0.695593240536835
2015-04-19 20:00:00,2.388,19.0,2015.0,20.0,0.0,-2.598475486136807
2015-04-19 21:00:00,7.064,19.0,2015.0,21.0,0.0,1.0845552677713033
2015-04-19 22:00:00,9.282,19.0,2015.0,22.0,0.0,0.2730655775173252
2015-04-19 23:00:00,8.83,19.0,2015.0,23.0,0.0,-0.049922026203115255
2015-04-20 00:00:00,6.5360000000000005,20.0,2015.0,0.0,0.0,-0.300829657058167
2015-04-20 01:00:00,42.099,20.0,2015.0,1.0,0.0,1.8626986298794066
2015-04-20 02:00:00,29.003,20.0,2015.0,2.0,0.0,-0.372624714525176
2015-04-20 03:00:00,18.952,20.0,2015.0,3.0,0.0,-0.42548980605544795
2015-04-20 04:00:00,13.946,20.0,2015.0,4.0,0.0,-0.3067167380576654
2015-04-20 05:00:00,10.626,20.0,2015.0,5.0,0.0,-0.27188890077006755
2015-04-20 06:00:00,7.182,20.0,2015.0,6.0,0.0,-0.3917259322248603
2015-04-20 07:00:00,5.353,20.0,2015.0,7.0,0.0,-0.29392074439264704
2015-04-20 08:00:00,4.477,20.0,2015.0,8.0,0.0,-0.1787039721524155
2015-04-20 09:00:00,10.427,20.0,2015.0,9.0,0.0,0.8454454165486276
2015-04-20 10:00:00,14.687000000000001,20.0,2015.0,10.0,0.0,0.3425641529642691
2015-04-20 11:00:00,11.062999999999999,20.0,2015.0,11.0,0.0,-0.28335654171895186
2015-04-20 12:00:00,19.430999999999997,20.0,2015.0,12.0,0.0,0.5632635218161162
2015-04-20 13:00:00,9.084,20.0,2015.0,13.0,0.0,-0.7603551046255776
2015-04-20 14:00:00,18.177,20.0,2015.0,14.0,0.0,0.6936424343876495
2015-04-20 15:00:00,16.750999999999998,20.0,2015.0,15.0,0.0,-0.08169910064941188
2015-04-20 16:00:00,14.824000000000002,20.0,2015.0,16.0,0.0,-0.12221046899849108
2015-04-20 17:00:00,8.512,20.0,2015.0,17.0,0.0,-0.5547705563837697
2015-04-20 18:00:00,7.367999999999999,20.0,2015.0,18.0,0.0,-0.1443306336462833
2015-04-20 19:00:00,14.790999999999999,20.0,2015.0,19.0,0.0,0.6968725887362275
2015-04-20 20:00:00,11.408,20.0,2015.0,20.0,0.0,-0.25970402401729276
2015-04-20 21:00:00,10.325,20.0,2015.0,21.0,0.0,-0.09974672482484381
2015-04-20 22:00:00,11.081,20.0,2015.0,22.0,0.0,0.07066379110709198
2015-04-20 23:00:00,24.160999999999998,20.0,2015.0,23.0,0.0,0.7795078329843301
2015-04-21 00:00:00,30.0,21.0,2015.0,0.0,0.0,0.2164576187236369
